,Unnamed: 0,name,d_zone_shift_starts,giveaways,goals,high_danger_goals,high_danger_shots,hits,low_danger_goals,low_danger_shots,medium_danger_goals,medium_danger_shots,missed_shots,o_zone_shift_starts,penalty_minutes,points,rebound_goals,rebounds,shifts,shot_attempts,shots_on_goal,takeaways,faceoffs_lost,faceoffs_won,games_played,icetime,on_ice_corsi_percentage,on_ice_fenwick_percentage,penalties_drawn,shots_blocked_by_player,assists,position_encoded,position,salary
10,19,Adam Cracknell,1.3761904761904762,0.1809523809523809,0.1,0.0142857142857142,0.0714285714285714,1.7190476190476192,0.0333333333333333,1.2190476190476192,0.0523809523809523,0.3571428571428571,0.4809523809523809,1.5666666666666669,0.219047619047619,0.2047619047619047,0.0095238095238095,0.0809523809523809,15.147619047619049,2.128571428571429,1.1666666666666667,0.3238095238095238,2.6142857142857143,1.7904761904761906,210,612.4190476190477,0.0205238095238095,0.0198571428571428,0.1714285714285714,0.4476190476190476,0.1047619047619047,1,F,950000
11,20,Adam Edstrom,2.274193548387097,0.3709677419354839,0.1129032258064516,0.0161290322580645,0.1935483870967742,2.0,0.032258064516129,0.4354838709677419,0.064516129032258,0.4516129032258064,0.3225806451612903,0.9193548387096774,0.3064516129032258,0.1774193548387097,0.0,0.0483870967741935,13.419354838709678,1.3225806451612905,0.7580645161290323,0.1290322580645161,0.064516129032258,0.0,62,547.2258064516129,0.0133870967741935,0.0120967741935483,0.2096774193548387,0.5806451612903226,0.064516129032258,1,F,950000
12,21,Adam Erne,1.870712401055409,0.2401055408970976,0.1081794195250659,0.0290237467018469,0.1029023746701846,2.321899736147757,0.0422163588390501,1.0817941952506596,0.0369393139841688,0.4327176781002638,0.4379947229551451,2.0923482849604222,0.4221635883905013,0.2401055408970976,0.0158311345646438,0.0897097625329815,16.445910290237467,2.0395778364116093,1.1794195250659631,0.2137203166226912,0.2480211081794195,0.2796833773087071,379,723.8970976253298,0.0099472295514511,0.0099736147757255,0.1398416886543535,0.503957783641161,0.1319261213720316,1,F,4000000
13,22,Adam Fantilli,1.1724137931034482,0.7844827586206896,0.2844827586206896,0.0689655172413793,0.1810344827586207,1.3448275862068966,0.0775862068965517,2.6206896551724137,0.1379310344827586,0.6120689655172413,1.112068965517241,3.5,0.2586206896551724,0.5948275862068966,0.0258620689655172,0.2413793103448276,19.21551724137931,4.913793103448276,2.3017241379310347,0.3275862068965517,6.163793103448276,4.577586206896552,116,1014.4827586206897,0.009051724137931,0.0087931034482758,0.25,0.6379310344827587,0.3103448275862069,1,F,950000
14,25,Adam Gaudette,1.0421052631578946,0.3017543859649123,0.1543859649122807,0.0456140350877193,0.1298245614035087,0.8,0.0280701754385964,1.329824561403509,0.0807017543859649,0.4771929824561403,0.6035087719298246,2.719298245614035,0.3017543859649123,0.3263157894736842,0.0140350877192982,0.0842105263157894,16.5859649122807,2.501754385964912,1.3333333333333333,0.2421052631578947,2.6842105263157894,2.031578947368421,285,674.459649122807,0.0129473684210526,0.0128070175438596,0.1368421052631579,0.3368421052631579,0.1719298245614035,1,F,4000000
15,27,Adam Hall,4.736363636363636,0.1272727272727272,0.0545454545454545,0.0242424242424242,0.109090909090909,1.4,0.006060606060606,1.1666666666666667,0.0242424242424242,0.3787878787878788,0.396969696969697,1.1606060606060606,0.3454545454545454,0.1454545454545454,0.0121212121212121,0.0848484848484848,18.651515151515152,1.9303030303030304,1.2575757575757576,0.2454545454545454,2.9545454545454546,3.824242424242424,330,710.9666666666667,0.0054545454545454,0.0057575757575757,0.2121212121212121,0.6,0.0909090909090909,1,F,2000000
16,28,Adam Henrique,3.61758691206544,0.3793456032719836,0.2770961145194274,0.1134969325153374,0.2678936605316973,0.8629856850715747,0.0633946830265848,1.5,0.1002044989775051,0.7576687116564417,0.7034764826175869,3.474437627811861,0.2740286298568507,0.558282208588957,0.0531697341513292,0.1605316973415133,22.92126789366053,3.1012269938650308,1.822085889570552,0.4560327198364008,6.280163599182004,6.347648261758692,978,1047.984662576687,0.0077402862985685,0.007842535787321,0.1656441717791411,0.745398773006135,0.2811860940695296,1,F,6000000
17,29,Adam Johnson,1.0,0.1538461538461538,0.0769230769230769,0.0,0.0,1.1538461538461535,0.0,0.3076923076923077,0.0769230769230769,0.3076923076923077,0.0,0.6153846153846154,0.1538461538461538,0.3076923076923077,0.0769230769230769,0.0,10.153846153846152,0.8461538461538461,0.6153846153846154,0.2307692307692307,0.0,0.0,13,363.2307692307692,0.0715384615384615,0.073076923076923,0.0,0.4615384615384615,0.2307692307692307,1,F,950000
18,30,Adam Klapka,1.0952380952380951,0.238095238095238,0.0952380952380952,0.0,0.0476190476190476,3.380952380952381,0.0476190476190476,0.8095238095238095,0.0476190476190476,0.4761904761904761,0.3333333333333333,0.9523809523809524,1.1428571428571428,0.0952380952380952,0.0,0.0476190476190476,11.571428571428571,1.7142857142857142,1.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,21,479.5238095238095,0.0376190476190476,0.0361904761904761,0.238095238095238,0.7619047619047619,0.0,1,F,950000
19,32,Adam Lowry,4.343832020997375,0.2716535433070866,0.1548556430446194,0.0564304461942257,0.2611548556430446,2.6128608923884515,0.0314960629921259,1.111548556430446,0.0669291338582677,0.610236220472441,0.5866141732283464,2.1876640419947506,0.4986876640419947,0.3490813648293963,0.0419947506561679,0.1719160104986876,21.71259842519685,2.414698162729658,1.3963254593175851,0.4199475065616798,6.874015748031496,7.245406824146982,762,908.976377952756,0.0066141732283464,0.0066010498687664,0.2007874015748031,0.6167979002624672,0.1942257217847769,1,F,4000000
20,33,Adam Mair,1.4545454545454546,0.2392344497607655,0.0717703349282296,0.0191387559808612,0.0956937799043062,1.2679425837320577,0.0143540669856459,0.9282296650717704,0.0382775119617224,0.2822966507177033,0.3492822966507177,1.645933014354067,0.8755980861244019,0.1770334928229665,0.0095693779904306,0.0765550239234449,14.344497607655502,1.559808612440191,0.9569377990430622,0.2057416267942583,1.69377990430622,1.674641148325359,209,580.4258373205741,0.0067942583732057,0.0068421052631578,0.215311004784689,0.2344497607655502,0.1052631578947368,1,F,950000
