,name,d_zone_shift_starts,giveaways,goals,high_danger_goals,high_danger_shots,hits,low_danger_goals,low_danger_shots,medium_danger_goals,medium_danger_shots,missed_shots,o_zone_shift_starts,penalty_minutes,points,rebound_goals,rebounds,shifts,shot_attempts,shots_on_goal,takeaways,faceoffs_lost,faceoffs_won,games_played,icetime,on_ice_corsi_percentage,on_ice_fenwick_percentage,penalties_drawn,shots_blocked_by_player,assists,position_encoded,position
664,Craig Rivet,3.111731843575419,0.5418994413407822,0.027932960893854747,0.00558659217877095,0.0335195530726257,0.8324022346368715,0.01675977653631285,1.2905027932960893,0.00558659217877095,0.0782122905027933,0.41899441340782123,2.7430167597765363,1.2849162011173185,0.24022346368715083,0.00558659217877095,0.061452513966480445,24.089385474860336,2.201117318435754,0.9832402234636871,0.2122905027932961,0.0,0.0,179,1092.4972067039107,0.008044692737430168,0.007932960893854748,0.2011173184357542,0.9217877094972067,0.2122905027932961,1,D
674,Daemon Hunt,0.9230769230769231,0.23076923076923078,0.0,0.0,0.0,0.6153846153846154,0.0,1.2307692307692308,0.0,0.0,0.5384615384615384,1.1538461538461537,0.0,0.07692307692307693,0.0,0.15384615384615385,13.923076923076923,2.0,0.6923076923076923,0.15384615384615385,0.0,0.0,13,674.1538461538462,0.09230769230769233,0.09692307692307692,0.07692307692307693,1.4615384615384615,0.07692307692307693,1,D
677,Dakota Mermis,1.64,0.28,0.05333333333333334,0.0,0.013333333333333334,1.1333333333333333,0.04,1.4133333333333333,0.013333333333333334,0.02666666666666667,0.49333333333333335,1.16,0.38666666666666666,0.16,0.0,0.10666666666666667,18.706666666666667,2.466666666666667,0.96,0.10666666666666667,0.0,0.0,75,864.9333333333333,0.0504,0.05026666666666667,0.06666666666666667,1.2666666666666666,0.10666666666666667,1,D
679,Dalton Prout,3.034090909090909,0.36363636363636365,0.026515151515151516,0.003787878787878788,0.011363636363636364,2.0833333333333335,0.01893939393939394,1.246212121212121,0.003787878787878788,0.007575757575757576,0.3522727272727273,1.9886363636363635,1.0643939393939394,0.14393939393939395,0.0,0.041666666666666664,21.022727272727273,2.0265151515151514,0.9128787878787878,0.14772727272727273,0.007575757575757576,0.0,264,991.8181818181819,0.01553030303030303,0.015643939393939394,0.19318181818181818,1.1818181818181819,0.11742424242424243,1,D
683,Damon Severson,3.3174807197943443,0.7467866323907455,0.09254498714652956,0.021850899742930592,0.07197943444730077,0.916452442159383,0.056555269922879174,2.0,0.014138817480719794,0.14267352185089974,0.6491002570694088,3.0282776349614395,0.5758354755784062,0.40488431876606684,0.014138817480719794,0.10411311053984576,25.250642673521853,3.2866323907455013,1.5655526992287918,0.37275064267352187,0.0012853470437017994,0.0,778,1261.3470437017995,0.007210796915167095,0.007172236503856041,0.12210796915167095,1.070694087403599,0.31233933161953725,1,D
684,Dan Boyle,3.0843585237258346,0.7451669595782073,0.15289982425307558,0.0492091388400703,0.11599297012302284,0.7117750439367311,0.06854130052724078,2.8330404217926186,0.0351493848857645,0.3216168717047452,0.9771528998242531,4.420035149384886,0.5711775043936731,0.5500878734622144,0.014059753954305799,0.18101933216168717,27.103690685413007,4.820738137082601,2.2934973637961336,0.37609841827768015,0.01054481546572935,0.0,569,1401.3760984182777,0.00813708260105448,0.008154657293497363,0.19332161687170474,1.507908611599297,0.39718804920913886,1,D
686,Dan Girardi,4.888888888888889,0.6049382716049383,0.056790123456790124,0.008641975308641974,0.02962962962962963,2.3098765432098767,0.0345679012345679,1.728395061728395,0.013580246913580247,0.07530864197530865,0.5271604938271605,3.2222222222222223,0.3358024691358025,0.2839506172839506,0.007407407407407408,0.09753086419753086,27.739506172839505,2.785185185185185,1.306172839506173,0.34074074074074073,0.0012345679012345679,0.0,810,1312.0493827160494,0.006061728395061729,0.006209876543209877,0.1111111111111111,2.2074074074074073,0.2271604938271605,1,D
687,Dan Hamhuis,4.540048543689321,0.6468446601941747,0.04247572815533981,0.010922330097087379,0.02912621359223301,1.233009708737864,0.023058252427184466,1.7827669902912622,0.00849514563106796,0.08616504854368932,0.566747572815534,2.7682038834951457,0.47936893203883496,0.2961165048543689,0.007281553398058253,0.09587378640776699,26.516990291262136,2.950242718446602,1.3313106796116505,0.4429611650485437,0.0012135922330097086,0.0,824,1261.125,0.00703883495145631,0.006978155339805826,0.18325242718446602,1.2839805825242718,0.2536407766990291,1,D
689,Dan Jancevski,3.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,2.0,1.3333333333333333,0.0,0.0,0.0,3,919.6666666666666,0.12333333333333334,0.11666666666666665,0.0,0.6666666666666666,0.0,1,D
691,Dan Renouf,1.375,0.20833333333333334,0.0,0.0,0.0,1.1666666666666667,0.0,1.0,0.0,0.0,0.125,1.0,0.9583333333333334,0.125,0.0,0.125,15.0,1.2083333333333333,0.875,0.08333333333333333,0.0,0.0,24,660.2916666666666,0.07916666666666666,0.08125,0.20833333333333334,0.2916666666666667,0.125,1,D
698,Daniel Brickley,0.4,0.4,0.0,0.0,0.0,1.2,0.0,0.4,0.0,0.0,0.0,1.6,0.0,0.4,0.0,0.0,17.4,0.6,0.4,0.0,0.0,0.0,5,743.4,0.186,0.188,0.0,1.0,0.4,1,D
708,Daniel Tjarnqvist,1.972972972972973,0.2972972972972973,0.05405405405405406,0.0,0.0,0.32432432432432434,0.02702702702702703,0.6486486486486487,0.02702702702702703,0.02702702702702703,0.16216216216216217,2.5405405405405403,0.21621621621621623,0.10810810810810811,0.0,0.02702702702702703,19.594594594594593,1.2432432432432432,0.5135135135135135,0.08108108108108109,0.0,0.0,37,879.5405405405405,0.012972972972972972,0.012972972972972972,0.02702702702702703,0.7837837837837838,0.05405405405405406,1,D
711,Daniil Miromanov,2.7471264367816093,0.6781609195402298,0.06896551724137931,0.011494252873563218,0.05747126436781609,0.42528735632183906,0.05747126436781609,1.9655172413793103,0.0,0.11494252873563218,0.6666666666666666,2.8275862068965516,0.27586206896551724,0.2413793103448276,0.011494252873563218,0.19540229885057472,24.022988505747126,3.632183908045977,1.471264367816092,0.2413793103448276,0.0,0.0,87,1059.0114942528735,0.02471264367816092,0.02425287356321839,0.06896551724137931,1.206896551724138,0.1724137931034483,1,D
712,Daniil Misyul,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1,743.0,0.56,0.54,0.0,1.0,0.0,1,D
716,Danny Biega,1.6,0.7,0.0,0.0,0.1,2.7,0.0,1.3,0.0,0.0,0.7,2.8,0.0,0.2,0.0,0.0,22.5,2.5,0.7,0.1,0.0,0.0,10,968.5,0.05600000000000001,0.05600000000000001,0.2,0.7,0.2,1,D
717,Danny DeKeyser,4.653846153846154,0.5,0.056776556776556776,0.0018315018315018315,0.018315018315018316,1.0732600732600732,0.04212454212454213,1.4597069597069596,0.01282051282051282,0.07326007326007326,0.4926739926739927,3.010989010989011,0.48717948717948717,0.26373626373626374,0.0,0.06227106227106227,28.44322344322344,2.2857142857142856,1.0586080586080586,0.17032967032967034,0.0,0.0,546,1246.4505494505495,0.008095238095238095,0.008168498168498168,0.10622710622710622,1.664835164835165,0.20695970695970695,1,D
720,Danny Syvret,1.6363636363636365,0.36363636363636365,0.09090909090909091,0.0,0.030303030303030304,0.3333333333333333,0.06060606060606061,1.0,0.030303030303030304,0.06060606060606061,0.3333333333333333,1.9393939393939394,0.5454545454545454,0.18181818181818182,0.030303030303030304,0.12121212121212122,17.666666666666668,1.9090909090909092,0.7575757575757576,0.12121212121212122,0.0,0.0,33,783.5151515151515,0.04757575757575758,0.04878787878787878,0.06060606060606061,0.8484848484848485,0.09090909090909091,1,D
721,Dante Fabbro,2.8512396694214877,0.6942148760330579,0.05785123966942149,0.0027548209366391185,0.013774104683195593,1.024793388429752,0.05234159779614325,1.7685950413223142,0.0027548209366391185,0.046831955922865015,0.5316804407713499,2.5371900826446283,0.5316804407713499,0.24517906336088155,0.0,0.10743801652892562,22.730027548209367,2.7300275482093666,1.2975206611570247,0.2837465564738292,0.0,0.0,363,1111.4297520661157,0.009338842975206612,0.009531680440771349,0.1349862258953168,1.6253443526170799,0.18732782369146006,1,D
726,Darnell Nurse,4.024251069900143,0.8416547788873039,0.11554921540656206,0.009985734664764621,0.04992867332382311,2.166904422253923,0.07845934379457917,3.011412268188302,0.02710413694721826,0.2225392296718973,0.9101283880171184,2.7517831669044224,0.7888730385164051,0.41512125534950073,0.007132667617689016,0.14122681883024252,26.108416547788874,4.703281027104137,2.3737517831669046,0.340941512125535,0.0,0.0,701,1359.885877318117,0.007589158345221113,0.007517831669044222,0.16405135520684735,1.8159771754636234,0.2995720399429387,1,D
728,Darren Dietz,2.4615384615384617,0.9230769230769231,0.07692307692307693,0.0,0.0,2.923076923076923,0.07692307692307693,1.3076923076923077,0.0,0.07692307692307693,0.38461538461538464,1.9230769230769231,1.0,0.38461538461538464,0.0,0.23076923076923078,18.46153846153846,1.8461538461538463,1.0,0.23076923076923078,0.0,0.0,13,872.2307692307693,0.038461538461538464,0.04076923076923077,0.15384615384615385,1.0769230769230769,0.3076923076923077,1,D
732,Darren Raddysh,1.7018633540372672,0.5279503105590062,0.07453416149068323,0.0,0.018633540372670808,0.8633540372670807,0.062111801242236024,2.031055900621118,0.012422360248447204,0.07453416149068323,0.7577639751552795,2.9627329192546585,0.22981366459627328,0.4161490683229814,0.0,0.11801242236024845,21.869565217391305,3.267080745341615,1.3664596273291925,0.14906832298136646,0.0,0.0,161,1093.9689440993789,0.013229813664596272,0.013229813664596272,0.11801242236024845,1.1366459627329193,0.3416149068322981,1,D
735,Darryl Sydor,3.075,0.35,0.025,0.0,0.03333333333333333,0.5,0.016666666666666666,1.075,0.008333333333333333,0.03333333333333333,0.31666666666666665,2.933333333333333,0.275,0.19166666666666668,0.0,0.058333333333333334,25.55,1.8916666666666666,0.825,0.25,0.008333333333333333,0.0,120,1057.75,0.007833333333333333,0.007749999999999999,0.09166666666666666,1.7583333333333333,0.16666666666666666,1,D
744,David Farrance,2.5,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.5,22.5,2.0,1.5,0.0,0.0,0.0,2,1087.5,0.24,0.26,0.5,0.5,0.0,1,D
747,David Hale,2.9107142857142856,0.39285714285714285,0.03571428571428571,0.0,0.008928571428571428,1.5178571428571428,0.026785714285714284,0.8125,0.008928571428571428,0.017857142857142856,0.24107142857142858,1.3303571428571428,0.5982142857142857,0.16071428571428573,0.0,0.05357142857142857,20.973214285714285,1.2321428571428572,0.5982142857142857,0.20535714285714285,0.0,0.0,112,901.4017857142857,0.011428571428571429,0.011339285714285715,0.16964285714285715,0.6964285714285714,0.125,1,D
748,David Jiricek,1.6271186440677967,0.6271186440677966,0.03389830508474576,0.0,0.01694915254237288,0.7457627118644068,0.03389830508474576,1.3220338983050848,0.0,0.03389830508474576,0.4915254237288136,2.0847457627118646,0.5084745762711864,0.22033898305084745,0.0,0.1016949152542373,17.83050847457627,2.135593220338983,0.8813559322033898,0.23728813559322035,0.0,0.0,59,859.7118644067797,0.022372881355932205,0.022203389830508475,0.0847457627118644,1.0,0.1864406779661017,1,D
756,David Liffiton,1.5,0.0,0.25,0.0,0.0,0.75,0.25,1.0,0.0,0.0,0.5,1.75,1.75,0.25,0.0,0.25,12.0,1.25,0.5,0.25,0.0,0.0,4,447.5,0.14,0.1425,0.5,0.75,0.0,1,D
759,David Musil,3.75,0.5,0.0,0.0,0.0,1.25,0.0,1.0,0.0,0.0,0.25,2.5,0.5,0.5,0.0,0.0,27.25,1.75,0.75,0.25,0.0,0.0,4,1188.25,0.1075,0.1025,0.0,2.0,0.5,1,D
762,David Rundblad,1.0530973451327434,0.5929203539823009,0.035398230088495575,0.0,0.008849557522123894,0.7522123893805309,0.02654867256637168,1.6725663716814159,0.008849557522123894,0.05309734513274336,0.5398230088495575,2.7610619469026547,0.26548672566371684,0.22123893805309736,0.0,0.05309734513274336,17.805309734513273,2.84070796460177,1.1946902654867257,0.20353982300884957,0.0,0.0,113,823.2477876106195,0.02575221238938053,0.024601769911504427,0.09734513274336283,0.8141592920353983,0.18584070796460178,1,D
763,David Savard,4.072514619883041,0.5157894736842106,0.06315789473684211,0.007017543859649123,0.03859649122807018,1.7157894736842105,0.04327485380116959,1.7263157894736842,0.012865497076023392,0.08888888888888889,0.5380116959064327,2.3660818713450293,0.4807017543859649,0.2807017543859649,0.005847953216374269,0.08187134502923976,24.171929824561403,2.650292397660819,1.3157894736842106,0.2128654970760234,0.0,0.0023391812865497076,855,1222.9263157894736,0.007040935672514619,0.0071111111111111115,0.0935672514619883,1.864327485380117,0.21754385964912282,1,D
764,David Schlemko,2.3526570048309177,0.49033816425120774,0.04106280193236715,0.0024154589371980675,0.021739130434782608,0.9951690821256038,0.026570048309178744,1.7173913043478262,0.012077294685990338,0.11352657004830918,0.5144927536231884,2.6207729468599035,0.2995169082125604,0.2246376811594203,0.0024154589371980675,0.0748792270531401,23.36231884057971,2.8043478260869565,1.3381642512077294,0.21739130434782608,0.0,0.0,414,1039.2463768115942,0.013937198067632849,0.013985507246376813,0.08695652173913043,1.6980676328502415,0.18357487922705315,1,D
769,David Warsofsky,1.5272727272727273,0.5272727272727272,0.03636363636363636,0.0,0.0,0.2,0.03636363636363636,2.3636363636363638,0.0,0.03636363636363636,0.7818181818181819,3.036363636363636,0.14545454545454545,0.2,0.0,0.09090909090909091,21.345454545454544,3.381818181818182,1.6181818181818182,0.2,0.0,0.0,55,948.2363636363636,0.04909090909090909,0.049090909090909095,0.09090909090909091,1.1454545454545455,0.16363636363636364,1,D
771,Davis Drewiske,2.3777777777777778,0.4222222222222222,0.037037037037037035,0.014814814814814815,0.014814814814814815,0.6592592592592592,0.022222222222222223,1.2666666666666666,0.0,0.037037037037037035,0.43703703703703706,2.022222222222222,0.4222222222222222,0.18518518518518517,0.0,0.07407407407407407,19.977777777777778,2.0814814814814815,0.8814814814814815,0.11851851851851852,0.0,0.007407407407407408,135,903.9629629629629,0.018444444444444447,0.018518518518518517,0.1037037037037037,1.4074074074074074,0.14814814814814814,1,D
774,Dean Arsene,1.6923076923076923,0.46153846153846156,0.0,0.0,0.0,1.3846153846153846,0.0,0.3076923076923077,0.0,0.0,0.0,1.1538461538461537,2.3846153846153846,0.0,0.0,0.07692307692307693,18.307692307692307,0.8461538461538461,0.3076923076923077,0.0,0.0,0.0,13,776.8461538461538,0.026153846153846156,0.025384615384615387,0.38461538461538464,1.0,0.0,1,D
775,Dean Kukan,2.0915032679738563,0.3660130718954248,0.032679738562091505,0.013071895424836602,0.0196078431372549,0.8366013071895425,0.0196078431372549,1.1830065359477124,0.0,0.09803921568627451,0.30718954248366015,2.34640522875817,0.3006535947712418,0.19607843137254902,0.013071895424836602,0.0457516339869281,20.019607843137255,1.803921568627451,0.9934640522875817,0.19607843137254902,0.0,0.0,153,902.8888888888889,0.02,0.020196078431372548,0.09803921568627451,0.954248366013072,0.16339869281045752,1,D
777,Declan Carlile,1.0,0.75,0.25,0.0,0.0,0.5,0.25,1.75,0.0,0.0,1.0,3.75,0.0,0.25,0.0,0.25,19.25,2.25,0.75,0.0,0.0,0.0,4,757.0,0.2725,0.3175,0.0,1.0,0.0,1,D
778,Declan Chisholm,1.9565217391304348,0.9782608695652174,0.05434782608695652,0.0,0.010869565217391304,0.44565217391304346,0.05434782608695652,1.3695652173913044,0.0,0.07608695652173914,0.44565217391304346,1.7717391304347827,0.17391304347826086,0.22826086956521738,0.0,0.09782608695652174,19.67391304347826,2.4456521739130435,1.0108695652173914,0.32608695652173914,0.0,0.0,92,1017.9565217391304,0.01847826086956522,0.01826086956521739,0.021739130434782608,1.0978260869565217,0.17391304347826086,1,D
779,Denis Gauthier,2.8,0.5384615384615384,0.03076923076923077,0.0,0.0,2.8,0.03076923076923077,0.9384615384615385,0.0,0.015384615384615385,0.4,1.4923076923076923,1.2307692307692308,0.06153846153846154,0.0,0.07692307692307693,19.50769230769231,1.5538461538461539,0.5538461538461539,0.15384615384615385,0.0,0.0,65,872.0153846153846,0.0063076923076923076,0.006461538461538461,0.24615384615384617,1.6,0.03076923076923077,1,D
780,Denis Grebeshkov,3.376923076923077,0.9769230769230769,0.1076923076923077,0.023076923076923078,0.038461538461538464,0.7307692307692307,0.06923076923076923,1.1538461538461537,0.015384615384615385,0.1,0.4307692307692308,2.730769230769231,0.5538461538461539,0.46923076923076923,0.015384615384615385,0.09230769230769231,24.407692307692308,1.9615384615384615,0.8615384615384616,0.36153846153846153,0.0,0.007692307692307693,130,1251.6153846153845,0.011461538461538462,0.011384615384615384,0.17692307692307693,1.1615384615384616,0.36153846153846153,1,D
783,Dennis Cholowski,1.243421052631579,0.7763157894736842,0.08552631578947369,0.019736842105263157,0.039473684210526314,0.3157894736842105,0.05263157894736842,1.5921052631578947,0.013157894736842105,0.09210526315789473,0.6052631578947368,3.236842105263158,0.25,0.2565789473684211,0.0,0.07236842105263158,20.81578947368421,2.526315789473684,1.118421052631579,0.1513157894736842,0.0,0.006578947368421052,152,1003.8223684210526,0.020855263157894738,0.02013157894736842,0.046052631578947366,0.9736842105263158,0.17105263157894737,1,D
785,Dennis Gilbert,1.3518518518518519,0.28703703703703703,0.027777777777777776,0.0,0.0,2.324074074074074,0.027777777777777776,0.8055555555555556,0.0,0.009259259259259259,0.32407407407407407,1.3611111111111112,1.0925925925925926,0.17592592592592593,0.0,0.027777777777777776,17.88888888888889,1.2222222222222223,0.49074074074074076,0.1388888888888889,0.0,0.0,108,726.8333333333334,0.025555555555555557,0.02592592592592593,0.25925925925925924,1.287037037037037,0.14814814814814814,1,D
787,Dennis Seidenberg,3.719242902208202,0.37381703470031546,0.055205047318611984,0.00473186119873817,0.026813880126182965,2.1466876971608833,0.04416403785488959,2.1214511041009465,0.006309148264984227,0.061514195583596214,0.5583596214511041,2.6798107255520507,0.4305993690851735,0.3107255520504732,0.00473186119873817,0.09936908517350158,26.189274447949526,3.2933753943217665,1.6514195583596214,0.20977917981072555,0.0015772870662460567,0.0,634,1320.6719242902209,0.007302839116719243,0.007318611987381703,0.11514195583596215,2.107255520504732,0.2555205047318612,1,D
788,Dennis Wideman,3.4500846023688663,0.8240270727580372,0.1218274111675127,0.0338409475465313,0.07106598984771574,1.1302876480541455,0.0676818950930626,2.8155668358714045,0.02030456852791878,0.14890016920473773,1.038917089678511,4.175972927241963,0.45516074450084604,0.5109983079526227,0.001692047377326565,0.1116751269035533,27.79864636209814,4.580372250423012,1.996615905245347,0.36717428087986465,0.001692047377326565,0.001692047377326565,591,1405.1336717428087,0.007648054145516074,0.007648054145516074,0.19796954314720813,1.700507614213198,0.38917089678510997,1,D
789,Denton Mateychuk,2.566666666666667,0.7666666666666667,0.1,0.0,0.0,0.43333333333333335,0.06666666666666667,1.4333333333333333,0.03333333333333333,0.1,0.6666666666666666,1.8333333333333333,0.5333333333333333,0.2,0.03333333333333333,0.06666666666666667,21.533333333333335,2.1666666666666665,0.8666666666666667,0.3,0.0,0.0,30,1080.0,0.014333333333333333,0.014666666666666666,0.16666666666666666,1.4666666666666666,0.1,1,D
793,Derek Forbort,4.4692737430167595,0.7690875232774674,0.0335195530726257,0.00186219739292365,0.00558659217877095,1.675977653631285,0.027932960893854747,1.4115456238361266,0.0037243947858473,0.035381750465549346,0.49906890130353815,1.9906890130353818,0.5307262569832403,0.18994413407821228,0.0037243947858473,0.05027932960893855,25.294227188081937,2.335195530726257,0.9534450651769087,0.1973929236499069,0.00186219739292365,0.00186219739292365,537,1149.8659217877096,0.008212290502793297,0.008324022346368715,0.12849162011173185,1.722532588454376,0.1564245810055866,1,D
795,Derek Joslin,1.9224137931034482,0.27586206896551724,0.034482758620689655,0.008620689655172414,0.05172413793103448,0.9568965517241379,0.02586206896551724,1.1206896551724137,0.0,0.034482758620689655,0.3448275862068966,2.1120689655172415,0.45689655172413796,0.13793103448275862,0.0,0.04310344827586207,18.189655172413794,1.9310344827586208,0.8620689655172413,0.19827586206896552,0.0,0.008620689655172414,116,769.7155172413793,0.020000000000000004,0.019482758620689652,0.15517241379310345,0.8017241379310345,0.10344827586206896,1,D
797,Derek Meech,1.3796296296296295,0.3425925925925926,0.037037037037037035,0.009259259259259259,0.018518518518518517,0.8981481481481481,0.027777777777777776,1.2222222222222223,0.0,0.12037037037037036,0.3611111111111111,2.3703703703703702,0.3425925925925926,0.12962962962962962,0.009259259259259259,0.037037037037037035,15.62962962962963,2.0277777777777777,1.0,0.1111111111111111,0.018518518518518517,0.0,108,696.425925925926,0.020277777777777777,0.019907407407407405,0.046296296296296294,0.5185185185185185,0.09259259259259259,1,D
798,Derek Morris,3.987146529562982,0.36246786632390743,0.05398457583547558,0.007712082262210797,0.02313624678663239,1.416452442159383,0.043701799485861184,2.0874035989717226,0.002570694087403599,0.06426735218508997,0.7737789203084833,3.7814910025706943,0.6169665809768637,0.26735218508997427,0.007712082262210797,0.08483290488431877,28.25706940874036,3.1748071979434447,1.4010282776349614,0.22879177377892032,0.005141388174807198,0.005141388174807198,389,1233.5526992287919,0.007223650385604114,0.007197943444730077,0.11825192802056556,1.6118251928020566,0.2133676092544987,1,D
799,Derek Peltier,1.4285714285714286,0.35714285714285715,0.0,0.0,0.0,0.21428571428571427,0.0,0.6428571428571429,0.0,0.0,0.07142857142857142,2.5714285714285716,0.14285714285714285,0.0,0.0,0.0,19.142857142857142,0.9285714285714286,0.5714285714285714,0.07142857142857142,0.0,0.0,14,740.7142857142857,0.06571428571428571,0.06928571428571428,0.0,1.2142857142857142,0.0,1,D
802,Derek Smith,1.7234042553191489,0.3829787234042553,0.02127659574468085,0.0,0.010638297872340425,0.5,0.02127659574468085,1.4680851063829787,0.0,0.06382978723404255,0.574468085106383,2.234042553191489,0.2553191489361702,0.14893617021276595,0.0,0.07446808510638298,18.882978723404257,2.074468085106383,0.9680851063829787,0.22340425531914893,0.010638297872340425,0.02127659574468085,94,838.936170212766,0.0274468085106383,0.026914893617021273,0.1276595744680851,1.053191489361702,0.1276595744680851,1,D
806,Derrick Pouliot,2.004424778761062,0.6548672566371682,0.035398230088495575,0.004424778761061947,0.02654867256637168,1.0,0.008849557522123894,1.5530973451327434,0.022123893805309734,0.09734513274336283,0.588495575221239,3.1106194690265485,0.3584070796460177,0.23893805309734514,0.004424778761061947,0.04424778761061947,22.106194690265486,2.584070796460177,1.0884955752212389,0.3141592920353982,0.0,0.0,226,1013.137168141593,0.021946902654867255,0.021415929203539824,0.07079646017699115,1.168141592920354,0.20353982300884957,1,D
807,Deryk Engelland,2.979135618479881,0.39642324888226527,0.044709388971684055,0.0014903129657228018,0.007451564828614009,1.9135618479880776,0.03427719821162444,1.4470938897168406,0.00894187779433681,0.05365126676602087,0.4217585692995529,2.0804769001490313,0.7883755588673621,0.18926974664679583,0.0029806259314456036,0.07302533532041729,21.049180327868854,2.2146050670640833,1.0864381520119224,0.22652757078986588,0.0,0.0014903129657228018,671,987.4172876304024,0.007153502235469449,0.007213114754098361,0.18032786885245902,1.5245901639344261,0.14456035767511177,1,D
811,Devon Toews,3.9154013015184383,0.6290672451193059,0.1279826464208243,0.026030368763557483,0.07809110629067245,0.8156182212581344,0.07158351409978309,2.4360086767895877,0.03036876355748373,0.18872017353579176,0.6919739696312365,3.7440347071583515,0.2646420824295011,0.5813449023861171,0.010845986984815618,0.16052060737527116,26.85466377440347,4.010845986984815,2.0108459869848154,0.5488069414316703,0.0021691973969631237,0.0,461,1398.238611713666,0.008112798264642083,0.00806941431670282,0.12581344902386118,1.3275488069414316,0.45336225596529284,1,D
813,Dillon Heatherington,1.8695652173913044,0.34782608695652173,0.0,0.0,0.08695652173913043,1.434782608695652,0.0,0.9565217391304348,0.0,0.0,0.34782608695652173,1.2173913043478262,1.0,0.08695652173913043,0.0,0.08695652173913043,15.695652173913043,1.3043478260869565,0.6956521739130435,0.043478260869565216,0.0,0.0,23,664.7826086956521,0.07608695652173914,0.0808695652173913,0.30434782608695654,0.34782608695652173,0.08695652173913043,1,D
814,Dillon Simpson,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,16.666666666666668,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,3,653.0,0.16,0.15333333333333335,0.0,0.6666666666666666,0.0,1,D
815,Dion Phaneuf,4.077114427860696,0.7151741293532339,0.10323383084577115,0.028606965174129355,0.06716417910447761,2.318407960199005,0.05845771144278607,3.0223880597014925,0.01616915422885572,0.18407960199004975,1.068407960199005,3.9912935323383083,1.0970149253731343,0.4141791044776119,0.007462686567164179,0.13308457711442787,28.827114427860696,4.937810945273632,2.205223880597015,0.30970149253731344,0.0012437810945273632,0.0,804,1386.478855721393,0.006778606965174129,0.006691542288557214,0.373134328358209,1.5970149253731343,0.31094527363184077,1,D
816,Dmitri Kalinin,2.486111111111111,0.4583333333333333,0.027777777777777776,0.0,0.027777777777777776,1.1527777777777777,0.027777777777777776,1.4027777777777777,0.0,0.041666666666666664,0.5555555555555556,2.486111111111111,0.4444444444444444,0.2222222222222222,0.0,0.09722222222222222,23.819444444444443,2.2777777777777777,0.9166666666666666,0.4027777777777778,0.0,0.0,72,1088.611111111111,0.006805555555555555,0.006666666666666666,0.1388888888888889,1.0277777777777777,0.19444444444444445,1,D
817,Dmitri Samorukov,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,14.333333333333334,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,3,644.3333333333334,0.32,0.29333333333333333,0.0,0.6666666666666666,0.0,1,D
820,Dmitry Korobov,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.0,0.0,13.666666666666666,0.0,0.0,0.0,0.0,0.0,3,641.3333333333334,0.14666666666666667,0.14333333333333334,0.0,0.0,0.3333333333333333,1,D
821,Dmitry Kulikov,3.4242125984251968,0.6486220472440944,0.04921259842519685,0.005905511811023622,0.02952755905511811,1.5748031496062993,0.02952755905511811,1.5816929133858268,0.013779527559055118,0.09645669291338582,0.562007874015748,2.6968503937007875,0.5600393700787402,0.24311023622047245,0.002952755905511811,0.0688976377952756,24.242125984251967,2.5807086614173227,1.1456692913385826,0.29232283464566927,0.0,0.0,1016,1166.6496062992126,0.007450787401574803,0.007372047244094488,0.14566929133858267,1.3011811023622046,0.19389763779527558,1,D
822,Dmitry Orlov,2.711267605633803,0.7007042253521126,0.08685446009389672,0.008215962441314555,0.029342723004694836,1.5727699530516432,0.06690140845070422,1.892018779342723,0.011737089201877934,0.13262910798122066,0.6302816901408451,2.476525821596244,0.3814553990610329,0.3779342723004695,0.007042253521126761,0.11032863849765258,23.18661971830986,3.0586854460093895,1.4237089201877935,0.4964788732394366,0.0011737089201877935,0.0,852,1195.0070422535211,0.00801643192488263,0.00784037558685446,0.1807511737089202,1.0727699530516432,0.29107981220657275,1,D
